fips,state_abbr,state_name,county_name,uninsured_pct,pcp_rate,preventable_hospital_stays,priority_score,priority_tier
20093,KS,Kansas,Kearny,0.16514627240000002,0.0012850167,4729,-0.12919023083709114,Moderate
48023,TX,Texas,Baylor,0.1656649136,0.0023008341,4938,-0.13497003296004836,Moderate
48139,TX,Texas,Ellis,0.1653831809,3.79913e-4,3369,-0.1494099384765637,Moderate
48167,TX,Texas,Galveston,0.15833929750000006,7.041024e-4,3666,-0.17688947901043328,Moderate
48039,TX,Texas,Brazoria,0.14931566440000002,6.531660999999999e-4,3698,-0.1851561324577069,Moderate
12086,FL,Florida,Miami-Dade,0.16053898800000002,8.280829e-4,3988,-0.23320227023595363,Moderate
12011,FL,Florida,Broward,0.14582729470000003,7.571272999999999e-4,3455,-0.3357596809240747,Moderate
20171,KS,Kansas,Scott,0.1761892776,9.744689e-4,4643,-0.3504899878404449,Moderate
48439,TX,Texas,Tarrant,0.1816388033,5.826538000000001e-4,3447,-0.3536424125758609,Moderate
48211,TX,Texas,Hemphill,0.208110176,0.0012228676,3793,-0.44634577557659927,Moderate
